,Open,High,Low,Close,Adj Close,Volume,MA50,MA200
213,147.44000244140625,148.5,146.77999877929688,148.19000244140625,146.3024444580078,60549600,142.2700001525879,130.84720001220703
214,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,147.8030548095703,60131800,142.7172003173828,131.02100006103515
215,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,147.71420288085938,48606400,143.10000030517577,131.1739500427246
216,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,146.47024536132812,58991300,143.47440032958986,131.32230003356935
217,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,145.6606903076172,48597200,143.82220031738282,131.47840000152587
218,147.47999572753906,148.75,146.8300018310547,148.60000610351562,146.70721435546875,55802400,144.15840057373046,131.64155002593995
219,149.0,153.49000549316406,148.61000061035156,153.1199951171875,151.16961669921875,90956700,144.61160034179687,131.80970001220703
220,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,149.89605712890625,86453100,145.0022003173828,131.97280002593993
221,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,150.56739807128906,80313700,145.37280029296875,132.13904998779296
222,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,151.69288635253906,71115500,145.77180023193358,132.3057999420166
223,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,152.3345947265625,57808700,146.18960021972657,132.48034996032715
